no,wage,lnwage,gender,age,married,education,experience
21975,141.6667 ,4.9535 ,0,29,1,12,78
21976,196.4286 ,5.2803 ,1,28,1,15,32
21977,197.9167 ,5.2878 ,0,26,1,12,2
21978,80.3571 ,4.3865 ,0,21,0,12,6
21979,155.1724 ,5.0445 ,1,32,1,12,8
21980,103.4483 ,4.6391 ,0,31,1,12,8
21981,190.0000 ,5.2470 ,1,44,1,9,216
21982,227.2727 ,5.4262 ,1,36,1,15,128
21983,170.4545 ,5.1385 ,0,33,1,15,96
21984,232.1429 ,5.4474 ,1,42,1,16,72
21985,215.9091 ,5.3749 ,0,33,1,15,96
21986,286.4583 ,5.6576 ,1,46,1,16,72
21987,221.1538 ,5.3989 ,1,45,1,12,44
21988,208.3333 ,5.3391 ,1,37,1,16,145
21989,148.4375 ,5.0002 ,1,32,1,12,110
21990,137.5000 ,4.9236 ,0,32,1,12,12
21991,62.5000 ,4.1352 ,0,29,1,15,19
21992,191.9643 ,5.2573 ,1,32,1,9,135
21993,93.7500 ,4.5406 ,1,63,0,0,88
21994,151.0417 ,5.0176 ,1,27,1,12,31
21995,295.4545 ,5.6885 ,1,38,1,16,169
21996,259.2593 ,5.5578 ,1,54,1,6,236
21997,119.7917 ,4.7858 ,0,29,0,12,110
21998,142.2414 ,4.9575 ,1,26,0,9,6
21999,115.3846 ,4.7483 ,1,25,1,9,34
22000,250.0000 ,5.5215 ,1,26,1,9,27
22001,120.8333 ,4.7944 ,0,25,1,12,21
22002,194.4444 ,5.2701 ,1,28,1,12,81
22003,178.5714 ,5.1850 ,1,27,1,9,64
22004,140.6250 ,4.9461 ,0,26,1,12,38
22005,109.3750 ,4.6948 ,0,23,0,12,26
22006,329.5455 ,5.7977 ,1,59,1,15,170
22007,197.9167 ,5.2878 ,1,26,0,12,37
22008,205.3571 ,5.3248 ,1,45,1,12,20
22009,250.0000 ,5.5215 ,1,26,0,15,40
22010,295.4545 ,5.6885 ,1,56,1,16,351
22011,301.1364 ,5.7076 ,1,35,0,16,98
22012,269.2308 ,5.5956 ,1,50,1,6,236
22013,41.6667 ,3.7297 ,0,45,0,6,42
22014,250.0000 ,5.5215 ,1,63,1,6,362
22015,171.2963 ,5.1434 ,1,27,1,9,31
22016,102.6786 ,4.6316 ,0,28,1,9,20
22017,102.6786 ,4.6316 ,0,26,0,9,38
22018,223.9583 ,5.4115 ,1,55,1,0,70
22019,165.1786 ,5.1070 ,1,30,0,12,98
22020,120.5357 ,4.7919 ,0,39,0,12,42
22021,147.3214 ,4.9926 ,1,46,1,9,80
22022,160.7143 ,5.0796 ,1,24,0,15,12
22023,192.7083 ,5.2612 ,1,28,1,12,27
22024,163.2653 ,5.0954 ,0,24,1,12,37
22025,270.8333 ,5.6015 ,1,44,1,12,80
22026,167.9688 ,5.1238 ,1,38,1,12,115
22027,206.8966 ,5.3322 ,1,43,1,12,135
22028,198.2759 ,5.2897 ,1,46,1,12,7
22029,148.0263 ,4.9974 ,1,37,1,15,28
22030,165.1786 ,5.1070 ,1,27,0,12,28
22031,155.0000 ,5.0434 ,0,25,0,15,22
22032,163.7931 ,5.0986 ,1,45,1,6,55
22033,302.0833 ,5.7107 ,1,38,1,16,32
22034,234.3750 ,5.4569 ,1,49,1,12,87
22035,110.5769 ,4.7057 ,0,21,0,12,19
22036,130.2083 ,4.8691 ,0,20,0,12,7
22037,215.9091 ,5.3749 ,1,44,1,15,36
22038,100.0000 ,4.6052 ,0,42,1,9,16
22039,272.7273 ,5.6085 ,1,63,1,16,129
22040,146.5517 ,4.9874 ,1,41,0,6,110
22041,261.3636 ,5.5659 ,0,40,1,15,188
22042,291.6667 ,5.6756 ,1,44,1,16,122
22043,255.6818 ,5.5439 ,0,27,0,15,75
22044,148.9362 ,5.0035 ,1,25,0,16,4
22045,338.5417 ,5.8246 ,1,55,1,12,313
22046,225.9615 ,5.4204 ,1,38,1,15,54
22047,295.4545 ,5.6885 ,0,60,1,16,293
22048,119.7917 ,4.7858 ,0,30,0,12,50
22049,223.9583 ,5.4115 ,1,35,1,16,78
22050,208.3333 ,5.3391 ,0,36,1,16,62
22051,187.5000 ,5.2338 ,1,33,1,16,45
22052,223.0769 ,5.4075 ,1,36,1,16,20
22053,169.6429 ,5.1337 ,1,48,1,12,86
22054,95.0000 ,4.5539 ,0,31,0,12,51
22055,109.3750 ,4.6948 ,0,30,0,12,104
22056,234.3750 ,5.4569 ,1,62,1,9,248
22057,185.1852 ,5.2214 ,1,33,1,12,69
22058,166.6667 ,5.1160 ,0,31,0,12,41
22059,187.5000 ,5.2338 ,1,34,1,12,21
22060,222.2222 ,5.4037 ,1,38,1,16,28
22061,131.2500 ,4.8771 ,0,32,1,9,33
22062,202.5862 ,5.3112 ,1,33,1,9,68
22063,166.6667 ,5.1160 ,1,42,1,12,34
22064,147.7273 ,4.9954 ,1,59,1,6,146
22065,150.8621 ,5.0164 ,1,30,1,12,27
22066,179.1667 ,5.1883 ,1,28,0,9,61
22067,287.0370 ,5.6596 ,0,35,0,16,20
22068,232.9545 ,5.4508 ,1,56,1,12,423
22069,98.9583 ,4.5947 ,0,27,0,12,6
22070,119.0476 ,4.7795 ,0,36,0,12,25
22071,166.6667 ,5.1160 ,1,40,0,6,30
22072,273.4375 ,5.6111 ,1,47,0,6,38
22073,135.4167 ,4.9084 ,1,21,0,12,25
22074,100.9615 ,4.6147 ,1,27,0,9,25
22075,93.7500 ,4.5406 ,0,25,0,12,90
22076,162.0370 ,5.0878 ,1,24,1,9,29
22077,85.2273 ,4.4453 ,0,23,1,12,20
22078,182.2917 ,5.2056 ,1,60,1,6,122
22079,98.2143 ,4.5872 ,0,22,0,12,27
22080,351.5625 ,5.8624 ,1,47,0,6,242
22081,69.4444 ,4.2405 ,1,47,1,6,3
22082,115.7407 ,4.7514 ,0,22,0,9,14
22083,83.3333 ,4.4228 ,0,42,1,0,42
22084,83.3333 ,4.4228 ,0,19,0,15,20
22085,93.7500 ,4.5406 ,0,22,0,12,23
22086,208.3333 ,5.3391 ,1,55,1,6,187
22087,142.0455 ,4.9561 ,1,29,0,12,25
22088,93.7500 ,4.5406 ,1,58,0,6,18
22089,104.1667 ,4.6460 ,1,27,0,9,22
22090,97.2222 ,4.5770 ,1,26,0,9,4
22091,83.3333 ,4.4228 ,1,62,1,6,267
22092,130.2083 ,4.8691 ,1,34,1,9,110
22093,364.5833 ,5.8988 ,1,32,1,9,101
22094,129.6296 ,4.8647 ,1,49,0,0,138
22095,281.2500 ,5.6392 ,1,21,0,12,62
22096,43.4783 ,3.7723 ,0,63,1,6,182
22097,218.7500 ,5.3879 ,1,38,1,16,55
22098,340.9091 ,5.8316 ,1,50,1,16,241
22099,234.3750 ,5.4569 ,0,47,1,6,122
22100,102.2727 ,4.6276 ,0,25,0,15,27
22101,130.2083 ,4.8691 ,1,22,0,9,19
22102,107.1429 ,4.6742 ,0,60,1,6,504
22103,129.6296 ,4.8647 ,1,34,1,12,3
22104,166.6667 ,5.1160 ,1,31,1,12,19
22105,182.2917 ,5.2056 ,1,28,0,12,24
22106,98.2143 ,4.5872 ,1,52,1,6,37
22107,135.8696 ,4.9117 ,0,50,1,6,96
22108,166.6667 ,5.1160 ,1,25,0,15,22
22109,104.1667 ,4.6460 ,0,24,0,9,48
22110,270.8333 ,5.6015 ,1,62,1,6,384
22111,116.6667 ,4.7593 ,0,31,0,15,72
22112,114.5833 ,4.7413 ,1,28,0,12,2
22113,182.2917 ,5.2056 ,0,50,0,9,1
22114,520.8333 ,6.2554 ,1,55,1,12,96
22115,416.6667 ,6.0323 ,1,27,0,15,120
22116,125.0000 ,4.8283 ,0,22,0,12,51
22117,333.3333 ,5.8091 ,1,42,1,9,84
22118,338.5417 ,5.8246 ,1,32,0,12,48
22119,125.0000 ,4.8283 ,1,45,0,6,5
22120,240.0000 ,5.4806 ,1,53,1,15,216
22121,81.8182 ,4.4045 ,1,52,1,6,60
22122,130.2083 ,4.8691 ,1,27,1,12,47
22123,93.7500 ,4.5406 ,0,24,0,15,18
22124,135.4167 ,4.9084 ,1,35,0,12,48
22125,182.2917 ,5.2056 ,1,30,0,12,60
22126,74.2188 ,4.3070 ,1,38,1,6,1
22127,234.3750 ,5.4569 ,1,55,1,0,60
22128,147.7273 ,4.9954 ,1,25,0,15,28
22129,161.2903 ,5.0832 ,0,48,1,6,39
22130,338.5417 ,5.8246 ,1,29,0,9,48
22131,781.2500 ,6.6609 ,0,56,1,6,13
22132,234.3750 ,5.4569 ,1,59,1,9,396
22133,369.3182 ,5.9117 ,1,34,0,16,84
22134,305.5556 ,5.7221 ,1,35,1,16,86
22135,186.1702 ,5.2267 ,0,27,1,15,27
22136,145.8333 ,4.9825 ,1,33,1,12,60
22137,178.5714 ,5.1850 ,1,28,1,12,29
22138,95.2381 ,4.5564 ,0,72,1,0,120
22139,125.7353 ,4.8342 ,1,22,0,12,12
22140,468.7500 ,6.1501 ,1,40,1,12,305
22141,214.2857 ,5.3673 ,1,36,1,12,70
22142,125.0000 ,4.8283 ,0,25,0,16,9
22143,354.1667 ,5.8698 ,1,40,1,15,183
22144,343.7500 ,5.8399 ,1,36,1,9,66
22145,138.8889 ,4.9337 ,0,21,0,12,21
22146,160.7143 ,5.0796 ,1,36,1,12,89
22147,250.0000 ,5.5215 ,1,40,1,16,303
22148,338.5417 ,5.8246 ,1,49,1,6,111
22149,281.2500 ,5.6392 ,0,47,1,16,249
22150,166.6667 ,5.1160 ,1,35,0,12,42
22151,196.4286 ,5.2803 ,1,25,0,12,51
22152,312.5000 ,5.7446 ,1,52,1,12,246
22153,145.8333 ,4.9825 ,1,34,0,12,53
22154,260.4167 ,5.5623 ,1,30,1,12,67
22155,187.5000 ,5.2338 ,1,36,1,12,53
22156,312.5000 ,5.7446 ,1,26,1,9,50
22157,182.2917 ,5.2056 ,1,35,1,6,42
22158,312.5000 ,5.7446 ,1,35,1,6,66
22159,234.3750 ,5.4569 ,1,42,1,6,123
22160,312.5000 ,5.7446 ,1,44,1,6,125
22161,250.0000 ,5.5215 ,1,46,1,16,92
22162,136.9048 ,4.9193 ,1,39,1,12,32
22163,130.2083 ,4.8691 ,0,33,1,9,63
22164,119.0476 ,4.7795 ,1,37,1,9,62
22165,78.1250 ,4.3583 ,0,36,1,6,1
22166,103.4483 ,4.6391 ,0,21,0,12,6
22167,364.5833 ,5.8988 ,1,41,1,12,120
22168,76.9231 ,4.3428 ,1,50,1,6,242
22169,133.3333 ,4.8929 ,0,48,1,6,31
22170,187.5000 ,5.2338 ,1,35,1,9,27
22171,182.2917 ,5.2056 ,1,40,1,9,122
22172,75.0000 ,4.3175 ,0,37,1,6,76
22173,93.7500 ,4.5406 ,0,30,1,9,14
22174,281.2500 ,5.6392 ,1,36,1,9,126
22175,100.0000 ,4.6052 ,1,68,1,6,600
22176,130.2083 ,4.8691 ,1,36,1,16,27
22177,160.7143 ,5.0796 ,0,29,1,16,51
22178,312.5000 ,5.7446 ,1,44,1,6,55
22179,182.2917 ,5.2056 ,1,38,1,12,87
22180,104.1667 ,4.6460 ,0,35,1,12,84
22181,178.5714 ,5.1850 ,1,38,1,12,84
22182,173.0769 ,5.1537 ,0,37,1,6,72
22183,312.5000 ,5.7446 ,1,64,1,6,124
22184,156.2500 ,5.0515 ,1,32,1,9,145
22185,129.8077 ,4.8661 ,1,41,1,6,160
22186,255.6818 ,5.5439 ,1,31,0,16,50
22187,107.1429 ,4.6742 ,0,36,0,15,28
22188,104.1667 ,4.6460 ,0,35,0,15,25
22189,125.0000 ,4.8283 ,1,45,1,9,29
22190,156.2500 ,5.0515 ,1,51,1,12,1
22191,156.2500 ,5.0515 ,1,51,1,6,37
22192,93.7500 ,4.5406 ,0,46,1,6,26
22193,114.5833 ,4.7413 ,1,22,0,12,7
22194,168.7500 ,5.1284 ,1,21,0,12,2
22195,93.7500 ,4.5406 ,0,33,1,12,9
22196,93.7500 ,4.5406 ,0,21,0,12,38
22197,140.6250 ,4.9461 ,1,38,1,15,63
22198,78.1250 ,4.3583 ,0,43,0,12,40
22199,98.2143 ,4.5872 ,0,56,0,0,12
22200,71.4286 ,4.2687 ,1,34,1,12,89
22201,72.5806 ,4.2847 ,1,30,1,15,6
22202,239.5833 ,5.4789 ,0,24,0,16,96
22203,112.5000 ,4.7230 ,0,30,1,12,98
22204,214.2857 ,5.3673 ,0,29,1,9,84
22205,333.3333 ,5.8091 ,1,38,1,12,52
22206,93.7500 ,4.5406 ,0,33,0,12,7
22207,234.3750 ,5.4569 ,1,41,1,15,74
22208,255.6818 ,5.5439 ,0,37,1,16,37
22209,255.6818 ,5.5439 ,1,45,1,12,102
22210,250.0000 ,5.5215 ,1,26,0,12,24
22211,130.2083 ,4.8691 ,1,23,0,12,13
22212,156.2500 ,5.0515 ,0,44,1,15,110
22213,267.8571 ,5.5905 ,1,46,1,12,360
22214,187.5000 ,5.2338 ,0,31,1,12,74
22215,156.2500 ,5.0515 ,1,34,0,15,3
22216,129.8077 ,4.8661 ,0,52,0,6,360
22217,166.6667 ,5.1160 ,1,29,1,15,72
22218,156.2500 ,5.0515 ,1,25,0,12,6
22219,76.9231 ,4.3428 ,0,28,1,9,21
22220,166.6667 ,5.1160 ,1,48,1,12,98
22221,130.2083 ,4.8691 ,0,42,1,9,98
22222,125.0000 ,4.8283 ,1,34,1,16,28
22223,62.5000 ,4.1352 ,1,26,0,16,6
22224,234.3750 ,5.4569 ,0,34,1,16,170
22225,231.4815 ,5.4445 ,1,37,1,16,22
22226,269.2308 ,5.5956 ,1,34,1,12,120
22227,288.4615 ,5.6646 ,1,54,1,6,126
22228,125.0000 ,4.8283 ,0,54,1,0,126
22229,250.0000 ,5.5215 ,1,33,1,9,120
22230,401.7857 ,5.9959 ,1,29,1,9,75
22231,555.5556 ,6.3200 ,1,58,1,12,77
22232,125.0000 ,4.8283 ,0,30,0,12,27
22233,181.4516 ,5.2010 ,1,41,1,12,25
22234,111.1111 ,4.7105 ,0,46,0,6,151
22235,267.8571 ,5.5905 ,0,23,0,12,26
22236,204.5455 ,5.3208 ,0,22,0,15,25
22237,250.0000 ,5.5215 ,0,27,0,12,18
22238,344.8276 ,5.8430 ,1,46,1,12,1
22239,104.1667 ,4.6460 ,0,35,0,12,96
22240,291.6667 ,5.6756 ,1,58,0,12,50
22241,187.5000 ,5.2338 ,0,33,1,15,42
22242,483.8710 ,6.1818 ,1,38,1,12,60
22243,133.9286 ,4.8973 ,1,44,1,6,74
22244,62.5000 ,4.1352 ,0,23,0,12,2
22245,250.0000 ,5.5215 ,1,59,1,9,166
22246,156.2500 ,5.0515 ,1,32,0,16,3
22247,208.3333 ,5.3391 ,1,29,1,12,61
22248,180.0000 ,5.1930 ,1,27,0,16,38
22249,301.1364 ,5.7076 ,1,37,1,15,109
22250,170.4545 ,5.1385 ,0,34,1,15,40
22251,350.0000 ,5.8579 ,1,43,1,9,212
22252,500.0000 ,6.2146 ,1,48,1,12,218
22253,191.6667 ,5.2558 ,0,57,1,9,146
22254,187.5000 ,5.2338 ,0,29,0,16,14
22255,260.4167 ,5.5623 ,1,63,1,12,78
22256,295.4545 ,5.6885 ,1,38,1,16,53
22257,244.3182 ,5.4985 ,0,37,1,16,11
22258,187.5000 ,5.2338 ,0,38,1,15,27
22259,340.9091 ,5.8316 ,1,40,1,16,92
22260,132.6531 ,4.8877 ,1,52,1,12,112
22261,145.8333 ,4.9825 ,1,25,0,12,36
22262,140.6250 ,4.9461 ,0,22,0,15,30
22263,125.0000 ,4.8283 ,0,34,1,12,179
22264,217.3913 ,5.3817 ,1,39,1,12,179
22265,110.0000 ,4.7005 ,1,53,1,9,39
22266,135.4167 ,4.9084 ,1,27,1,12,50
22267,125.0000 ,4.8283 ,0,24,1,12,2
22268,375.0000 ,5.9269 ,1,57,1,16,12
22269,182.2917 ,5.2056 ,1,26,0,15,10
22270,156.2500 ,5.0515 ,1,25,0,12,30
22271,100.0000 ,4.6052 ,0,24,0,12,1
22272,130.6818 ,4.8728 ,0,22,0,15,32
22273,116.6667 ,4.7593 ,1,52,1,6,134
22274,260.4167 ,5.5623 ,1,35,1,9,17
22275,104.1667 ,4.6460 ,0,26,1,12,12
22276,114.5833 ,4.7413 ,1,24,0,15,30
22277,80.3571 ,4.3865 ,1,74,1,6,53
22278,812.5000 ,6.7001 ,1,42,1,15,102
22279,95.2381 ,4.5564 ,0,34,1,15,1
22280,238.0952 ,5.4727 ,1,37,1,16,88
22281,284.0909 ,5.6493 ,1,44,1,15,192
22282,700.0000 ,6.5511 ,1,39,1,16,112
22283,204.5455 ,5.3208 ,0,34,1,16,104
22284,408.6538 ,6.0129 ,1,35,0,16,74
22285,208.3333 ,5.3391 ,1,31,1,9,68
22286,93.7500 ,4.5406 ,0,55,0,6,133
22287,370.3704 ,5.9145 ,1,32,1,9,41
22288,89.2857 ,4.4918 ,0,50,0,0,58
22289,301.1364 ,5.7076 ,0,36,1,16,21
22290,318.1818 ,5.7626 ,1,41,1,16,3
22291,156.2500 ,5.0515 ,1,33,1,9,78
22292,154.7619 ,5.0419 ,1,27,1,9,50
22293,115.0000 ,4.7449 ,1,23,0,9,10
22294,312.5000 ,5.7446 ,1,47,1,15,88
22295,100.0000 ,4.6052 ,0,28,0,15,3
22296,125.0000 ,4.8283 ,1,23,0,12,13
22297,416.6667 ,6.0323 ,1,67,1,15,241
22298,93.7500 ,4.5406 ,1,43,1,12,6
22299,104.1667 ,4.6460 ,0,39,1,12,6
22300,166.6667 ,5.1160 ,0,42,1,6,7
22301,200.0000 ,5.2983 ,1,51,1,6,88
22302,119.3182 ,4.7818 ,0,27,0,15,5
22303,100.0000 ,4.6052 ,1,26,0,9,91
22304,133.3333 ,4.8929 ,0,48,1,6,110
22305,187.5000 ,5.2338 ,1,30,1,16,6
22306,175.0000 ,5.1648 ,1,43,1,6,204
22307,96.3542 ,4.5680 ,1,34,1,9,3
22308,117.1875 ,4.7638 ,0,31,1,12,121
22309,468.7500 ,6.1501 ,1,45,1,16,80
22310,284.0909 ,5.6493 ,0,45,1,16,73
22311,250.0000 ,5.5215 ,1,38,1,12,36
22312,150.0000 ,5.0106 ,1,46,1,12,46
22313,114.5833 ,4.7413 ,1,20,0,12,24
22314,218.7500 ,5.3879 ,1,42,0,16,49
22315,600.0000 ,6.3969 ,1,35,1,16,1
22316,83.3333 ,4.4228 ,1,40,1,6,32
22317,195.3125 ,5.2746 ,0,46,1,6,54
22318,162.5000 ,5.0907 ,1,24,0,12,14
22319,261.3636 ,5.5659 ,0,41,1,12,288
22320,46.1538 ,3.8320 ,0,42,1,6,3
22321,104.1667 ,4.6460 ,0,19,0,12,6
22322,120.6897 ,4.7932 ,1,43,1,6,24
22323,107.9545 ,4.6817 ,1,49,1,6,55
22324,208.3333 ,5.3391 ,1,39,1,6,76
22325,160.0000 ,5.0752 ,0,36,1,12,8
22326,173.6111 ,5.1568 ,1,43,1,15,21
22327,159.0909 ,5.0695 ,1,36,1,15,84
22328,138.8889 ,4.9337 ,1,45,1,6,28
22329,98.2143 ,4.5872 ,0,40,1,6,22
22330,83.3333 ,4.4228 ,1,20,0,15,3
22331,62.5000 ,4.1352 ,0,18,0,12,6
22332,145.8333 ,4.9825 ,1,30,1,12,22
22333,136.7188 ,4.9179 ,0,28,1,12,30
22334,178.5714 ,5.1850 ,1,43,1,9,50
22335,87.3016 ,4.4694 ,1,20,0,12,30
22336,133.9286 ,4.8973 ,1,33,1,12,56
22337,178.5714 ,5.1850 ,1,53,1,16,112
22338,347.2222 ,5.8500 ,1,42,1,6,302
22339,416.6667 ,6.0323 ,1,56,1,6,246
22340,145.8333 ,4.9825 ,0,32,0,16,23
22341,290.1786 ,5.6705 ,1,28,1,15,20
22342,111.6071 ,4.7150 ,1,22,0,15,20
22343,286.4583 ,5.6576 ,1,33,1,15,126
22344,156.2500 ,5.0515 ,0,29,1,15,46
22345,111.6071 ,4.7150 ,0,52,1,6,148
22346,111.6071 ,4.7150 ,1,62,1,6,148
22347,80.3571 ,4.3865 ,1,27,0,12,1
22348,87.3016 ,4.4694 ,1,26,0,12,1
22349,87.3016 ,4.4694 ,1,24,0,15,1
22350,125.0000 ,4.8283 ,1,35,1,9,22
22351,166.6667 ,5.1160 ,0,38,0,12,242
22352,138.8889 ,4.9337 ,1,61,1,12,230
22353,81.1688 ,4.3965 ,0,60,1,9,102
22354,125.0000 ,4.8283 ,1,28,0,15,46
22355,370.3704 ,5.9145 ,1,51,1,16,2
22356,234.3750 ,5.4569 ,0,51,1,15,130
22357,198.8636 ,5.2926 ,0,26,0,16,32
22358,125.0000 ,4.8283 ,1,44,1,6,6
22359,114.5833 ,4.7413 ,0,43,1,12,10
22360,384.6154 ,5.9522 ,1,41,1,12,64
22361,96.1538 ,4.5659 ,0,37,1,12,64
22362,120.1923 ,4.7891 ,1,37,1,9,64
22363,223.2143 ,5.4081 ,1,41,1,15,186
22364,178.5714 ,5.1850 ,1,49,1,12,106
22365,104.1667 ,4.6460 ,0,26,0,15,50
22366,260.4167 ,5.5623 ,1,35,1,9,46
22367,192.3077 ,5.2591 ,0,36,1,12,206
22368,312.5000 ,5.7446 ,1,41,1,12,274
22369,121.5278 ,4.8001 ,1,28,1,12,38
22370,185.1852 ,5.2214 ,1,29,1,16,47
22371,156.2500 ,5.0515 ,1,28,1,15,42
22372,214.2857 ,5.3673 ,1,33,1,9,126
22373,208.3333 ,5.3391 ,1,40,1,6,74
22374,223.2143 ,5.4081 ,1,40,1,9,214
22375,158.7302 ,5.0672 ,1,46,1,9,150
22376,535.7143 ,6.2836 ,1,44,1,12,226
22377,178.5714 ,5.1850 ,0,37,1,12,76
22378,510.2041 ,6.2348 ,1,29,1,16,46
22379,156.2500 ,5.0515 ,1,42,1,12,1
22380,159.0909 ,5.0695 ,0,38,1,12,70
22381,166.6667 ,5.1160 ,0,23,0,15,44
22382,126.9841 ,4.8441 ,1,25,1,15,22
22383,133.9286 ,4.8973 ,0,25,1,15,76
22384,585.9375 ,6.3732 ,1,29,1,12,168
22385,133.9286 ,4.8973 ,1,54,1,6,306
22386,133.9286 ,4.8973 ,0,44,1,6,190
22387,83.3333 ,4.4228 ,1,21,0,6,3
22388,80.3571 ,4.3865 ,0,19,0,12,22
22389,156.2500 ,5.0515 ,1,35,1,9,64
22390,182.2917 ,5.2056 ,1,25,0,15,56
22391,133.9286 ,4.8973 ,1,23,0,12,34
22392,250.0000 ,5.5215 ,1,51,1,6,2
22393,83.3333 ,4.4228 ,0,21,0,12,7
22394,250.0000 ,5.5215 ,1,46,1,6,2
22395,250.0000 ,5.5215 ,1,45,0,6,3
22396,166.6667 ,5.1160 ,1,30,1,12,38
22397,156.2500 ,5.0515 ,0,32,0,12,60
22398,101.1905 ,4.6170 ,0,39,0,12,60
22399,170.4545 ,5.1385 ,0,26,0,15,24
22400,227.2727 ,5.4262 ,1,47,1,6,120
22401,104.1667 ,4.6460 ,0,24,0,12,24
22402,166.6667 ,5.1160 ,1,63,0,6,480
22403,182.2917 ,5.2056 ,1,35,1,9,84
22404,130.2083 ,4.8691 ,0,35,1,9,2
22405,168.7500 ,5.1284 ,1,57,1,0,432
22406,281.2500 ,5.6392 ,1,54,0,6,6
22407,208.3333 ,5.3391 ,1,45,1,6,10
22408,130.2083 ,4.8691 ,1,19,0,12,5
22409,147.0588 ,4.9908 ,1,54,1,6,360
22410,182.2917 ,5.2056 ,1,25,1,12,24
22411,150.0000 ,5.0106 ,1,23,1,12,24
22412,79.5455 ,4.3763 ,0,43,1,12,10
22413,232.9545 ,5.4508 ,1,44,1,15,300
22414,104.1667 ,4.6460 ,0,40,0,15,72
22415,80.3571 ,4.3865 ,0,34,0,16,36
22416,198.8636 ,5.2926 ,0,30,0,16,84
22417,300.0000 ,5.7038 ,1,45,1,6,3
22418,225.0000 ,5.4161 ,0,44,1,6,3
22419,83.3333 ,4.4228 ,0,20,0,12,12
22420,166.6667 ,5.1160 ,1,38,0,9,36
22421,182.2917 ,5.2056 ,0,30,0,15,70
22422,125.0000 ,4.8283 ,1,33,1,15,120
22423,125.0000 ,4.8283 ,1,29,1,15,61
22424,250.0000 ,5.5215 ,0,30,1,12,77
22425,166.6667 ,5.1160 ,1,62,0,6,360
22426,227.2727 ,5.4262 ,1,29,0,18,29
22427,204.5455 ,5.3208 ,1,40,1,16,180
22428,170.4545 ,5.1385 ,0,36,1,15,120
22429,182.2917 ,5.2056 ,0,33,0,12,12
22430,182.2917 ,5.2056 ,1,34,1,12,120
22431,121.5278 ,4.8001 ,1,38,1,12,126
22432,156.2500 ,5.0515 ,0,32,0,12,120
22433,182.2917 ,5.2056 ,1,45,1,12,126
22434,182.2917 ,5.2056 ,0,39,1,9,97
22435,156.2500 ,5.0515 ,1,32,1,12,84
22436,250.0000 ,5.5215 ,1,63,1,6,12
22437,182.2917 ,5.2056 ,1,35,1,9,10
22438,182.2917 ,5.2056 ,1,31,1,9,60
22439,130.2083 ,4.8691 ,0,29,1,9,60
22440,130.2083 ,4.8691 ,0,24,1,12,25
22441,227.2727 ,5.4262 ,0,45,0,15,120
22442,187.5000 ,5.2338 ,1,41,1,12,120
22443,204.0816 ,5.3185 ,1,27,1,12,46
22444,116.0714 ,4.7542 ,0,28,1,9,36
22445,89.2857 ,4.4918 ,1,71,1,12,336
22446,254.2373 ,5.5383 ,1,45,1,15,68
22447,272.7273 ,5.6085 ,1,53,1,15,36
22448,284.0909 ,5.6493 ,1,55,0,9,444
22449,120.6897 ,4.7932 ,1,27,0,12,24
22450,194.4444 ,5.2701 ,1,26,0,15,32
22451,312.5000 ,5.7446 ,1,45,0,16,60
22452,75.0000 ,4.3175 ,0,48,0,12,72
22453,150.0000 ,5.0106 ,0,50,0,15,48
22454,258.6207 ,5.5554 ,1,34,0,18,20
22455,340.9091 ,5.8316 ,1,30,0,16,72
22456,156.2500 ,5.0515 ,1,37,0,12,36
22457,286.4583 ,5.6576 ,0,41,1,16,96
22458,443.5484 ,6.0948 ,1,47,1,16,132
22459,306.8182 ,5.7263 ,1,59,1,15,216
22460,208.3333 ,5.3391 ,0,28,0,16,72
22461,270.8333 ,5.6015 ,1,32,1,16,48
22462,238.6364 ,5.4749 ,0,34,1,16,84
22463,80.3571 ,4.3865 ,0,38,1,6,2
22464,218.7500 ,5.3879 ,0,33,0,12,48
22465,182.6923 ,5.2078 ,1,42,1,12,48
22466,160.0000 ,5.0752 ,0,41,1,15,48
22467,132.8125 ,4.8889 ,1,35,1,15,156
22468,86.2069 ,4.4568 ,0,43,0,6,92
22469,95.8333 ,4.5626 ,1,21,0,15,8
22470,163.0435 ,5.0940 ,0,25,0,12,19
22471,153.8462 ,5.0360 ,1,62,1,6,289
22472,96.1538 ,4.5659 ,0,32,0,15,78
22473,170.0000 ,5.1358 ,1,29,1,15,48
22474,181.8182 ,5.2030 ,1,27,0,15,38
22475,77.5862 ,4.3514 ,0,46,1,6,40
22476,127.5510 ,4.8485 ,0,21,0,12,39
22477,111.1111 ,4.7105 ,1,19,0,12,36
22478,200.0000 ,5.2983 ,1,46,1,0,42
22479,193.8776 ,5.2672 ,1,28,1,9,132
22480,102.0408 ,4.6254 ,0,25,1,9,15
22481,177.0833 ,5.1766 ,1,22,0,9,64
22482,272.7273 ,5.6085 ,1,30,0,16,60
22483,144.4444 ,4.9729 ,0,28,0,15,24
22484,161.1111 ,5.0821 ,0,46,1,0,114
22485,200.0000 ,5.2983 ,1,59,0,9,296
22486,181.0345 ,5.1987 ,1,32,1,9,33
22487,153.4091 ,5.0331 ,1,63,1,15,372
22488,126.9841 ,4.8441 ,1,42,1,12,48
22489,120.0000 ,4.7875 ,1,53,1,6,252
22490,142.8571 ,4.9618 ,1,33,1,12,120
22491,93.7500 ,4.5406 ,0,29,1,12,24
